<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.08	23:46:00	6349.415	6349.583	6348.507	6348.613	30	0	167
2021.10.08	23:47:00	6348.392	6348.392	6347.452	6347.707	30	0	167
2021.10.08	23:48:00	6347.611	6347.678	6346.957	6347.347	30	0	167
2021.10.08	23:49:00	6347.238	6348.456	6347.234	6348.456	30	0	167
2021.10.08	23:50:00	6348.545	6349.856	6348.497	6349.856	30	0	167
2021.10.08	23:51:00	6349.762	6350.863	6349.515	6350.282	30	0	167
2021.10.08	23:52:00	6350.017	6351.078	6349.835	6349.889	30	0	167
2021.10.08	23:53:00	6349.958	6351.341	6349.907	6350.358	30	0	167
2021.10.08	23:54:00	6350.268	6350.774	6349.438	6349.573	30	0	167
2021.10.08	23:55:00	6349.551	6349.941	6349.039	6349.941	30	0	167
2021.10.08	23:56:00	6350.132	6350.744	6349.831	6350.459	30	0	167
2021.10.08	23:57:00	6350.495	6350.495	6349.098	6349.318	30	0	167
2021.10.08	23:58:00	6349.423	6349.841	6348.807	6349.376	30	0	167
2021.10.08	23:59:00	6349.664	6350.239	6348.410	6350.239	30	0	167
2021.10.09	00:00:00	6350.169	6350.169	6349.128	6349.128	30	0	167
2021.10.09	00:01:00	6349.111	6350.216	6349.111	6350.145	30	0	167
2021.10.09	00:02:00	6350.173	6350.729	6349.863	6350.371	30	0	167
2021.10.09	00:03:00	6350.218	6350.935	6349.466	6349.553	30	0	167
2021.10.09	00:04:00	6349.435	6350.018	6349.373	6349.661	30	0	167
2021.10.09	00:05:00	6349.902	6350.347	6349.455	6349.971	30	0	167
2021.10.09	00:06:00	6349.809	6350.437	6349.459	6350.272	30	0	167
2021.10.09	00:07:00	6350.449	6350.581	6349.410	6349.749	30	0	167
2021.10.09	00:08:00	6349.600	6350.949	6349.600	6350.847	30	0	167
2021.10.09	00:09:00	6350.659	6350.902	6350.155	6350.780	30	0	167
2021.10.09	00:10:00	6350.983	6351.864	6350.712	6351.689	30	0	167
2021.10.09	00:11:00	6351.592	6353.055	6351.592	6352.746	30	0	167
2021.10.09	00:12:00	6352.937	6354.081	6352.937	6353.700	30	0	167
2021.10.09	00:13:00	6353.603	6354.070	6352.813	6352.813	30	0	167
2021.10.09	00:14:00	6353.096	6353.315	6352.626	6352.946	30	0	167
2021.10.09	00:15:00	6352.638	6353.459	6352.638	6353.128	30	0	167
2021.10.09	00:16:00	6353.001	6353.310	6352.061	6352.685	30	0	167
2021.10.09	00:17:00	6352.689	6352.845	6352.053	6352.177	30	0	167
2021.10.09	00:18:00	6352.465	6352.681	6351.848	6352.181	30	0	167
2021.10.09	00:19:00	6351.982	6352.261	6351.458	6352.072	30	0	167
2021.10.09	00:20:00	6352.235	6352.235	6351.187	6351.356	30	0	167
2021.10.09	00:21:00	6351.219	6351.717	6350.887	6351.707	30	0	167
2021.10.09	00:22:00	6351.651	6351.912	6351.264	6351.679	30	0	167
2021.10.09	00:23:00	6351.638	6352.246	6351.476	6351.644	30	0	167
2021.10.09	00:24:00	6351.466	6352.675	6351.425	6351.743	30	0	167
2021.10.09	00:25:00	6351.709	6351.746	6351.085	6351.746	30	0	167
2021.10.09	00:26:00	6351.419	6351.598	6349.943	6349.953	30	0	167
2021.10.09	00:27:00	6350.200	6350.697	6349.920	6350.381	30	0	167
2021.10.09	00:28:00	6350.643	6350.643	6349.346	6349.864	30	0	167
2021.10.09	00:29:00	6350.223	6351.202	6349.959	6351.202	29	0	167
2021.10.09	00:30:00	6351.212	6351.354	6350.146	6350.162	30	0	167
2021.10.09	00:31:00	6350.367	6351.008	6349.240	6350.062	30	0	167
2021.10.09	00:32:00	6350.087	6350.455	6349.839	6350.455	29	0	167
2021.10.09	00:33:00	6350.543	6350.828	6349.704	6349.704	30	0	167
2021.10.09	00:34:00	6349.674	6349.882	6348.691	6349.476	30	0	167
2021.10.09	00:35:00	6349.557	6350.163	6349.208	6349.208	30	0	167
2021.10.09	00:36:00	6349.179	6349.667	6348.796	6349.044	30	0	167
2021.10.09	00:37:00	6349.030	6349.420	6348.108	6348.251	29	0	167
2021.10.09	00:38:00	6348.365	6349.313	6347.777	6349.313	30	0	167
2021.10.09	00:39:00	6349.424	6349.605	6348.436	6349.316	30	0	167
2021.10.09	00:40:00	6349.314	6350.064	6349.169	6349.988	30	0	167
2021.10.09	00:41:00	6349.861	6350.591	6349.620	6350.531	30	0	167
2021.10.09	00:42:00	6350.570	6351.323	6350.505	6351.071	30	0	167
2021.10.09	00:43:00	6351.047	6351.496	6350.127	6350.342	30	0	167
2021.10.09	00:44:00	6350.434	6353.358	6350.360	6352.940	30	0	167
2021.10.09	00:45:00	6352.911	6354.092	6352.533	6353.653	30	0	167
2021.10.09	00:46:00	6354.303	6354.303	6352.546	6352.814	30	0	167
2021.10.09	00:47:00	6352.762	6352.917	6350.266	6350.266	30	0	167
2021.10.09	00:48:00	6350.399	6350.720	6349.534	6349.546	30	0	167
2021.10.09	00:49:00	6349.450	6350.399	6349.450	6350.021	30	0	167
2021.10.09	00:50:00	6350.057	6350.346	6348.843	6349.934	30	0	167
2021.10.09	00:51:00	6349.909	6350.070	6348.940	6350.007	30	0	167
2021.10.09	00:52:00	6349.964	6350.994	6349.949	6350.434	30	0	167
2021.10.09	00:53:00	6350.461	6351.229	6350.375	6350.888	30	0	167
2021.10.09	00:54:00	6351.121	6351.121	6350.071	6350.362	30	0	167
2021.10.09	00:55:00	6350.658	6351.559	6350.513	6351.204	30	0	167
2021.10.09	00:56:00	6351.298	6352.442	6351.165	6352.178	30	0	167
2021.10.09	00:57:00	6352.140	6352.701	6351.336	6352.701	30	0	167
2021.10.09	00:58:00	6352.817	6355.163	6352.738	6354.862	30	0	167
2021.10.09	00:59:00	6354.739	6355.480	6354.570	6355.480	30	0	167
2021.10.09	01:00:00	6355.640	6356.218	6355.359	6355.576	30	0	167
2021.10.09	01:01:00	6355.647	6355.768	6355.047	6355.238	30	0	167
2021.10.09	01:02:00	6354.994	6355.480	6354.206	6354.206	30	0	167
2021.10.09	01:03:00	6354.216	6354.458	6353.584	6353.957	30	0	167
2021.10.09	01:04:00	6354.067	6355.140	6354.067	6354.189	30	0	167
2021.10.09	01:05:00	6354.071	6354.074	6353.170	6354.004	30	0	167
2021.10.09	01:06:00	6354.375	6354.377	6353.102	6353.173	30	0	167
2021.10.09	01:07:00	6353.190	6353.190	6352.003	6352.728	30	0	167
2021.10.09	01:08:00	6352.915	6353.201	6350.764	6351.062	30	0	167
2021.10.09	01:09:00	6351.291	6352.668	6351.291	6352.137	30	0	167
2021.10.09	01:10:00	6352.187	6352.407	6351.889	6352.136	30	0	167
2021.10.09	01:11:00	6352.112	6352.134	6350.521	6350.759	30	0	167
2021.10.09	01:12:00	6350.887	6351.212	6350.599	6350.937	30	0	167
2021.10.09	01:13:00	6350.859	6351.046	6350.289	6350.548	30	0	167
2021.10.09	01:14:00	6350.499	6351.333	6350.252	6351.009	30	0	167
2021.10.09	01:15:00	6351.145	6351.145	6349.825	6350.643	30	0	167
2021.10.09	01:16:00	6350.366	6350.450	6348.767	6348.767	30	0	167
2021.10.09	01:17:00	6348.447	6349.757	6348.447	6349.195	30	0	167
2021.10.09	01:18:00	6349.206	6349.514	6347.869	6348.149	30	0	167
2021.10.09	01:19:00	6348.196	6348.230	6347.181	6347.181	30	0	167
2021.10.09	01:20:00	6347.408	6347.665	6346.830	6347.509	30	0	167
2021.10.09	01:21:00	6347.621	6348.556	6347.326	6348.365	30	0	167
2021.10.09	01:22:00	6348.322	6349.795	6348.304	6349.522	30	0	167
2021.10.09	01:23:00	6349.299	6349.438	6348.589	6348.684	30	0	167
2021.10.09	01:24:00	6348.709	6349.804	6348.300	6349.602	29	0	167
2021.10.09	01:25:00	6349.505	6349.976	6348.747	6348.747	30	0	167
2021.10.09	01:26:00	6348.694	6348.694	6346.469	6346.759	30	0	167
2021.10.09	01:27:00	6346.810	6347.269	6346.148	6346.689	30	0	167
2021.10.09	01:28:00	6346.982	6347.474	6346.786	6346.914	30	0	167
2021.10.09	01:29:00	6346.799	6347.418	6345.191	6345.191	30	0	167
2021.10.09	01:30:00	6345.003	6345.692	6345.003	6345.423	30	0	167
2021.10.09	01:31:00	6345.327	6345.585	6344.441	6345.319	30	0	167
2021.10.09	01:32:00	6345.341	6346.770	6345.070	6346.770	30	0	167
2021.10.09	01:33:00	6347.152	6348.845	6346.899	6347.917	30	0	167
2021.10.09	01:34:00	6347.879	6348.000	6346.666	6347.888	30	0	167
2021.10.09	01:35:00	6347.840	6348.805	6347.840	6348.661	30	0	167
2021.10.09	01:36:00	6348.749	6350.020	6348.717	6349.625	30	0	167
2021.10.09	01:37:00	6349.529	6350.796	6349.469	6350.702	30	0	167
2021.10.09	01:38:00	6351.059	6351.272	6350.022	6350.191	29	0	167
2021.10.09	01:39:00	6350.327	6350.358	6349.286	6349.636	30	0	167
2021.10.09	01:40:00	6349.465	6349.509	6347.239	6347.239	30	0	167
2021.10.09	01:41:00	6347.233	6347.883	6346.400	6346.400	30	0	167
2021.10.09	01:42:00	6346.276	6347.163	6346.276	6347.094	30	0	167
2021.10.09	01:43:00	6347.071	6348.209	6346.823	6347.903	30	0	167
2021.10.09	01:44:00	6348.115	6348.760	6347.789	6348.729	30	0	167
2021.10.09	01:45:00	6348.922	6349.424	6348.480	6348.830	30	0	167
2021.10.09	01:46:00	6349.101	6349.614	6348.493	6349.574	30	0	167
2021.10.09	01:47:00	6349.362	6349.787	6348.635	6348.999	30	0	167
2021.10.09	01:48:00	6349.164	6349.608	6348.611	6348.723	30	0	167
2021.10.09	01:49:00	6348.304	6349.560	6348.304	6348.737	30	0	167
2021.10.09	01:50:00	6348.534	6349.049	6348.370	6348.442	30	0	167
2021.10.09	01:51:00	6348.362	6348.412	6346.789	6347.049	30	0	167
2021.10.09	01:52:00	6347.127	6347.667	6346.554	6346.727	30	0	167
2021.10.09	01:53:00	6346.620	6347.322	6346.176	6346.262	30	0	167
2021.10.09	01:54:00	6346.484	6346.705	6345.783	6346.205	30	0	167
2021.10.09	01:55:00	6346.218	6346.218	6345.278	6345.924	30	0	167
2021.10.09	01:56:00	6345.899	6347.260	6345.814	6346.744	30	0	167
2021.10.09	01:57:00	6346.546	6346.783	6345.637	6346.758	30	0	167
2021.10.09	01:58:00	6346.878	6347.616	6346.549	6347.048	30	0	167
2021.10.09	01:59:00	6346.979	6347.422	6346.653	6347.350	30	0	167
2021.10.09	02:00:00	6347.197	6347.322	6346.541	6346.541	30	0	167
2021.10.09	02:01:00	6346.506	6346.744	6345.445	6346.082	30	0	167
2021.10.09	02:02:00	6346.042	6348.058	6346.042	6347.970	30	0	167
2021.10.09	02:03:00	6348.078	6348.394	6346.914	6347.043	30	0	167
2021.10.09	02:04:00	6346.871	6346.917	6346.248	6346.628	30	0	167
2021.10.09	02:05:00	6346.667	6347.018	6345.505	6345.505	29	0	167
2021.10.09	02:06:00	6345.641	6346.693	6345.592	6346.617	30	0	167
2021.10.09	02:07:00	6346.698	6348.290	6346.698	6347.984	30	0	167
2021.10.09	02:08:00	6348.161	6348.752	6347.372	6348.752	30	0	167
2021.10.09	02:09:00	6348.803	6349.858	6348.803	6349.801	30	0	167
2021.10.09	02:10:00	6349.582	6350.090	6349.445	6349.723	30	0	167
2021.10.09	02:11:00	6349.973	6351.027	6349.824	6350.482	30	0	167
2021.10.09	02:12:00	6350.590	6350.954	6350.127	6350.310	29	0	167
2021.10.09	02:13:00	6350.446	6350.446	6348.264	6348.418	30	0	167
2021.10.09	02:14:00	6348.628	6349.223	6348.479	6348.817	30	0	167
2021.10.09	02:15:00	6348.535	6348.535	6346.628	6346.907	30	0	167
2021.10.09	02:16:00	6346.709	6347.435	6346.382	6347.144	30	0	167
2021.10.09	02:17:00	6346.884	6347.731	6346.226	6347.731	30	0	167
2021.10.09	02:18:00	6348.140	6348.706	6347.796	6348.592	30	0	167
2021.10.09	02:19:00	6348.780	6349.279	6348.211	6349.279	30	0	167
2021.10.09	02:20:00	6349.101	6349.364	6348.010	6348.581	30	0	167
2021.10.09	02:21:00	6348.741	6349.589	6348.446	6349.589	30	0	167
2021.10.09	02:22:00	6349.849	6350.105	6348.920	6349.025	30	0	167
2021.10.09	02:23:00	6349.012	6349.832	6348.826	6349.318	30	0	167
2021.10.09	02:24:00	6349.314	6349.570	6348.814	6348.814	30	0	167
2021.10.09	02:25:00	6348.645	6349.465	6347.807	6349.465	30	0	167
2021.10.09	02:26:00	6349.632	6349.958	6349.073	6349.781	30	0	167
2021.10.09	02:27:00	6349.917	6351.002	6349.917	6350.975	30	0	167
2021.10.09	02:28:00	6350.894	6351.828	6350.852	6351.041	30	0	167
2021.10.09	02:29:00	6351.288	6352.567	6351.119	6352.153	30	0	167
2021.10.09	02:30:00	6352.359	6352.699	6350.863	6350.863	30	0	167
2021.10.09	02:31:00	6350.896	6351.559	6350.558	6351.219	30	0	167
2021.10.09	02:32:00	6351.329	6351.910	6351.155	6351.397	30	0	167
2021.10.09	02:33:00	6351.100	6351.100	6349.257	6349.812	29	0	167
2021.10.09	02:34:00	6349.612	6350.118	6349.130	6349.207	30	0	167
2021.10.09	02:35:00	6349.138	6349.807	6348.853	6349.221	30	0	167
2021.10.09	02:36:00	6348.917	6349.320	6348.384	6348.673	30	0	167
2021.10.09	02:37:00	6348.638	6349.516	6348.292	6349.048	30	0	167
2021.10.09	02:38:00	6348.950	6349.189	6348.709	6348.943	30	0	167
2021.10.09	02:39:00	6348.983	6350.099	6348.675	6350.020	30	0	167
2021.10.09	02:40:00	6350.291	6351.098	6350.202	6350.881	30	0	167
2021.10.09	02:41:00	6350.755	6353.102	6350.755	6353.038	30	0	167
2021.10.09	02:42:00	6353.020	6353.372	6352.355	6352.395	30	0	167
2021.10.09	02:43:00	6352.201	6353.746	6352.201	6353.483	30	0	167
2021.10.09	02:44:00	6353.693	6353.742	6352.864	6352.864	30	0	167
2021.10.09	02:45:00	6352.728	6353.122	6352.237	6353.064	30	0	167
2021.10.09	02:46:00	6352.883	6353.731	6351.724	6351.857	30	0	167
2021.10.09	02:47:00	6351.954	6353.899	6351.954	6353.838	30	0	167
2021.10.09	02:48:00	6353.570	6354.053	6353.339	6353.727	30	0	167
2021.10.09	02:49:00	6353.801	6354.359	6353.035	6354.250	30	0	167
2021.10.09	02:50:00	6354.034	6354.805	6353.848	6354.577	30	0	167
2021.10.09	02:51:00	6354.381	6356.414	6354.205	6356.264	30	0	167
2021.10.09	02:52:00	6356.187	6356.495	6355.339	6355.957	30	0	167
2021.10.09	02:53:00	6355.958	6356.677	6355.551	6356.446	30	0	167
2021.10.09	02:54:00	6356.262	6356.311	6355.526	6355.607	29	0	167
2021.10.09	02:55:00	6355.513	6355.689	6354.933	6355.350	30	0	167
2021.10.09	02:56:00	6355.314	6355.314	6353.537	6353.727	30	0	167
2021.10.09	02:57:00	6353.910	6353.910	6353.034	6353.241	30	0	167
2021.10.09	02:58:00	6353.462	6353.462	6352.349	6352.558	29	0	167
2021.10.09	02:59:00	6352.788	6353.871	6352.747	6353.729	30	0	167
2021.10.09	03:00:00	6353.650	6353.907	6353.450	6353.497	30	0	167
2021.10.09	03:01:00	6353.532	6353.532	6352.327	6352.832	30	0	167
2021.10.09	03:02:00	6352.723	6352.723	6351.332	6351.332	30	0	167
2021.10.09	03:03:00	6351.344	6351.572	6350.840	6351.029	30	0	167
2021.10.09	03:04:00	6351.072	6351.890	6350.464	6351.023	30	0	167
2021.10.09	03:05:00	6350.719	6350.804	6350.168	6350.804	30	0	167
2021.10.09	03:06:00	6350.933	6352.364	6350.933	6352.349	30	0	167
2021.10.09	03:07:00	6352.263	6352.537	6350.594	6350.852	30	0	167
2021.10.09	03:08:00	6350.609	6351.410	6350.593	6351.033	30	0	167
2021.10.09	03:09:00	6351.481	6351.861	6350.702	6350.993	30	0	167
2021.10.09	03:10:00	6351.093	6352.932	6351.047	6352.876	29	0	167
2021.10.09	03:11:00	6352.791	6353.846	6352.725	6353.658	30	0	167
2021.10.09	03:12:00	6353.736	6354.411	6353.665	6353.665	30	0	167
2021.10.09	03:13:00	6353.551	6355.095	6353.125	6354.738	30	0	167
2021.10.09	03:14:00	6354.740	6355.415	6354.377	6354.824	30	0	167
2021.10.09	03:15:00	6354.730	6355.683	6354.551	6355.299	30	0	167
2021.10.09	03:16:00	6355.213	6355.604	6354.329	6354.413	30	0	167
2021.10.09	03:17:00	6354.562	6355.541	6354.562	6354.952	30	0	167
2021.10.09	03:18:00	6355.074	6356.353	6355.036	6356.353	30	0	167
2021.10.09	03:19:00	6356.247	6357.015	6355.823	6357.015	30	0	167
2021.10.09	03:20:00	6357.192	6358.060	6356.673	6356.687	30	0	167
2021.10.09	03:21:00	6356.602	6357.041	6355.834	6355.834	30	0	167
2021.10.09	03:22:00	6356.039	6356.496	6355.915	6356.068	30	0	167
2021.10.09	03:23:00	6356.306	6356.306	6355.469	6355.784	30	0	167
2021.10.09	03:24:00	6355.518	6356.196	6355.175	6355.491	30	0	167
2021.10.09	03:25:00	6355.507	6355.646	6353.840	6354.534	30	0	167
2021.10.09	03:26:00	6354.394	6354.621	6353.682	6354.047	30	0	167
2021.10.09	03:27:00	6353.920	6355.611	6353.468	6355.611	30	0	167
2021.10.09	03:28:00	6355.460	6355.932	6354.873	6355.457	30	0	167
2021.10.09	03:29:00	6355.429	6356.925	6355.429	6356.576	30	0	167
2021.10.09	03:30:00	6356.596	6357.369	6356.117	6357.106	30	0	167
2021.10.09	03:31:00	6357.188	6357.863	6356.856	6357.267	30	0	167
2021.10.09	03:32:00	6357.198	6358.796	6357.198	6358.682	30	0	167
2021.10.09	03:33:00	6358.932	6359.061	6357.367	6357.367	30	0	167
2021.10.09	03:34:00	6357.230	6357.919	6356.891	6357.688	30	0	167
2021.10.09	03:35:00	6357.731	6358.267	6356.392	6356.392	30	0	167
2021.10.09	03:36:00	6356.481	6357.255	6356.066	6357.045	30	0	167
2021.10.09	03:37:00	6356.958	6357.704	6356.868	6357.462	30	0	167
2021.10.09	03:38:00	6357.586	6358.008	6357.119	6358.008	30	0	167
2021.10.09	03:39:00	6357.655	6357.701	6356.165	6356.227	30	0	167
2021.10.09	03:40:00	6356.261	6357.341	6355.673	6356.119	30	0	167
2021.10.09	03:41:00	6356.112	6356.144	6354.830	6355.506	29	0	167
2021.10.09	03:42:00	6355.428	6355.428	6353.658	6354.597	30	0	167
2021.10.09	03:43:00	6354.416	6354.614	6353.642	6354.479	30	0	167
2021.10.09	03:44:00	6354.711	6354.868	6353.689	6354.142	30	0	167
2021.10.09	03:45:00	6354.187	6354.846	6353.745	6354.826	30	0	167
2021.10.09	03:46:00	6354.723	6354.734	6353.524	6353.524	30	0	167
2021.10.09	03:47:00	6353.541	6353.717	6352.306	6352.834	30	0	167
2021.10.09	03:48:00	6352.745	6354.241	6352.745	6353.903	30	0	167
2021.10.09	03:49:00	6354.144	6354.282	6353.729	6353.735	30	0	167
2021.10.09	03:50:00	6354.170	6354.604	6353.523	6354.308	30	0	167
2021.10.09	03:51:00	6354.086	6354.895	6353.865	6354.179	29	0	167
2021.10.09	03:52:00	6353.978	6354.384	6352.943	6354.227	30	0	167
2021.10.09	03:53:00	6354.044	6354.779	6353.062	6354.696	30	0	167
2021.10.09	03:54:00	6354.367	6354.703	6353.377	6354.273	30	0	167
2021.10.09	03:55:00	6354.451	6354.764	6352.861	6352.861	30	0	167
2021.10.09	03:56:00	6352.840	6353.074	6351.460	6351.473	30	0	167
2021.10.09	03:57:00	6351.566	6351.938	6351.238	6351.822	30	0	167
2021.10.09	03:58:00	6351.782	6351.942	6350.706	6350.821	30	0	167
2021.10.09	03:59:00	6350.536	6350.928	6349.771	6349.776	30	0	167
2021.10.09	04:00:00	6349.766	6350.901	6349.567	6349.920	30	0	167
2021.10.09	04:01:00	6349.685	6349.719	6348.552	6349.125	30	0	167
2021.10.09	04:02:00	6349.127	6349.856	6348.497	6348.530	29	0	167
2021.10.09	04:03:00	6348.517	6348.866	6348.283	6348.863	30	0	167
2021.10.09	04:04:00	6349.060	6349.638	6348.343	6348.343	30	0	167
2021.10.09	04:05:00	6348.203	6348.333	6347.349	6347.837	30	0	167
2021.10.09	04:06:00	6347.778	6348.546	6347.253	6347.414	30	0	167
2021.10.09	04:07:00	6347.681	6348.051	6347.234	6347.345	30	0	167
2021.10.09	04:08:00	6347.100	6347.473	6346.155	6346.155	30	0	167
2021.10.09	04:09:00	6346.013	6346.571	6345.860	6346.369	30	0	167
2021.10.09	04:10:00	6346.511	6346.558	6346.014	6346.014	30	0	167
2021.10.09	04:11:00	6346.177	6346.177	6345.041	6346.002	30	0	167
2021.10.09	04:12:00	6345.840	6346.397	6345.245	6346.397	30	0	167
2021.10.09	04:13:00	6346.497	6346.779	6345.846	6345.865	30	0	167
2021.10.09	04:14:00	6345.724	6346.823	6345.231	6346.564	30	0	167
2021.10.09	04:15:00	6346.286	6346.514	6345.707	6346.095	30	0	167
2021.10.09	04:16:00	6346.031	6346.160	6345.143	6345.233	30	0	167
2021.10.09	04:17:00	6345.214	6345.931	6344.810	6345.931	30	0	167
2021.10.09	04:18:00	6345.925	6346.454	6345.672	6346.037	30	0	167
2021.10.09	04:19:00	6345.924	6345.924	6344.838	6344.838	30	0	167
2021.10.09	04:20:00	6344.876	6344.999	6344.111	6344.232	30	0	167
2021.10.09	04:21:00	6343.996	6344.753	6343.709	6344.146	30	0	167
2021.10.09	04:22:00	6344.202	6344.355	6343.509	6344.270	29	0	167
2021.10.09	04:23:00	6344.212	6344.912	6344.049	6344.672	30	0	167
2021.10.09	04:24:00	6344.682	6345.643	6344.440	6345.140	30	0	167
2021.10.09	04:25:00	6344.859	6345.123	6343.925	6343.925	30	0	167
2021.10.09	04:26:00	6343.660	6344.741	6343.338	6344.192	29	0	167
2021.10.09	04:27:00	6344.155	6344.524	6343.392	6343.923	30	0	167
2021.10.09	04:28:00	6344.095	6344.660	6343.806	6344.368	30	0	167
2021.10.09	04:29:00	6344.138	6345.743	6344.138	6345.535	30	0	167
2021.10.09	04:30:00	6345.593	6345.593	6344.224	6344.883	30	0	167
2021.10.09	04:31:00	6344.760	6345.247	6344.533	6344.533	30	0	167
2021.10.09	04:32:00	6344.558	6345.072	6344.198	6344.860	30	0	167
2021.10.09	04:33:00	6344.781	6345.537	6344.707	6345.083	30	0	167
2021.10.09	04:34:00	6345.338	6347.247	6345.338	6346.760	30	0	167
2021.10.09	04:35:00	6346.941	6347.212	6346.466	6346.986	30	0	167
2021.10.09	04:36:00	6347.013	6348.468	6347.013	6348.388	30	0	167
2021.10.09	04:37:00	6348.674	6350.205	6348.611	6350.205	30	0	167
2021.10.09	04:38:00	6349.942	6349.942	6348.873	6349.276	30	0	167
2021.10.09	04:39:00	6349.319	6349.354	6348.840	6348.958	30	0	167
2021.10.09	04:40:00	6348.905	6348.921	6347.975	6348.564	30	0	167
2021.10.09	04:41:00	6348.806	6350.164	6348.035	6349.897	30	0	167
2021.10.09	04:42:00	6349.867	6351.709	6349.867	6351.529	30	0	167
2021.10.09	04:43:00	6351.551	6352.031	6351.260	6351.410	30	0	167
2021.10.09	04:44:00	6351.389	6351.993	6351.241	6351.824	30	0	167
2021.10.09	04:45:00	6351.752	6352.046	6350.948	6351.292	30	0	167
2021.10.09	04:46:00	6351.154	6352.719	6351.013	6352.642	28	0	167
2021.10.09	04:47:00	6352.477	6352.671	6351.982	6352.629	30	0	167
2021.10.09	04:48:00	6352.758	6353.170	6351.951	6352.197	30	0	167
2021.10.09	04:49:00	6351.866	6352.390	6351.201	6351.347	30	0	167
2021.10.09	04:50:00	6351.221	6352.746	6350.918	6351.941	30	0	167
2021.10.09	04:51:00	6351.791	6352.080	6350.891	6351.147	30	0	167
2021.10.09	04:52:00	6351.100	6351.971	6350.406	6351.875	30	0	167
2021.10.09	04:53:00	6351.918	6352.224	6351.439	6351.788	30	0	167
2021.10.09	04:54:00	6351.639	6352.212	6351.442	6351.514	30	0	167
2021.10.09	04:55:00	6351.477	6351.800	6351.122	6351.151	29	0	167
2021.10.09	04:56:00	6351.041	6351.341	6350.432	6351.105	30	0	167
2021.10.09	04:57:00	6351.034	6351.296	6349.685	6350.100	30	0	167
2021.10.09	04:58:00	6350.278	6350.906	6350.003	6350.003	30	0	167
2021.10.09	04:59:00	6350.241	6350.445	6348.876	6348.876	30	0	167
2021.10.09	05:00:00	6348.812	6349.933	6348.766	6349.184	30	0	167
2021.10.09	05:01:00	6349.251	6349.497	6348.325	6348.385	30	0	167
2021.10.09	05:02:00	6348.346	6348.537	6347.546	6347.846	30	0	167
2021.10.09	05:03:00	6347.837	6348.446	6347.360	6348.276	30	0	167
2021.10.09	05:04:00	6348.190	6348.270	6347.241	6347.571	30	0	167
2021.10.09	05:05:00	6347.405	6348.050	6346.953	6347.368	30	0	167
2021.10.09	05:06:00	6347.744	6348.197	6347.365	6347.844	30	0	167
2021.10.09	05:07:00	6348.062	6348.362	6347.775	6347.906	30	0	167
2021.10.09	05:08:00	6348.048	6349.395	6348.048	6349.243	29	0	167
2021.10.09	05:09:00	6349.491	6351.523	6349.491	6351.523	30	0	167
2021.10.09	05:10:00	6351.812	6352.326	6351.542	6351.775	30	0	167
2021.10.09	05:11:00	6351.916	6352.047	6351.108	6351.167	30	0	167
2021.10.09	05:12:00	6350.908	6350.908	6350.061	6350.318	30	0	167
2021.10.09	05:13:00	6350.155	6350.967	6350.155	6350.815	30	0	167
2021.10.09	05:14:00	6350.583	6351.408	6350.253	6350.856	29	0	167
2021.10.09	05:15:00	6350.759	6350.936	6348.814	6348.814	30	0	167
2021.10.09	05:16:00	6349.040	6349.861	6348.640	6349.861	30	0	167
2021.10.09	05:17:00	6350.002	6350.559	6349.964	6349.964	30	0	167
2021.10.09	05:18:00	6349.999	6350.963	6349.878	6350.246	30	0	167
2021.10.09	05:19:00	6350.313	6350.486	6349.397	6350.486	30	0	167
2021.10.09	05:20:00	6350.535	6350.562	6349.955	6350.323	30	0	167
2021.10.09	05:21:00	6350.200	6350.672	6349.593	6350.320	30	0	167
2021.10.09	05:22:00	6350.453	6350.687	6349.929	6350.210	30	0	167
2021.10.09	05:23:00	6350.264	6351.297	6349.577	6349.626	30	0	167
2021.10.09	05:24:00	6349.617	6349.653	6348.474	6348.474	30	0	167
2021.10.09	05:25:00	6348.325	6349.567	6348.086	6348.788	30	0	167
2021.10.09	05:26:00	6349.060	6349.386	6347.985	6348.760	30	0	167
2021.10.09	05:27:00	6348.965	6349.370	6348.545	6348.735	30	0	167
2021.10.09	05:28:00	6348.936	6349.886	6348.782	6349.638	30	0	167
2021.10.09	05:29:00	6349.585	6351.009	6349.095	6350.536	30	0	167
2021.10.09	05:30:00	6350.702	6350.702	6349.911	6350.338	29	0	167
2021.10.09	05:31:00	6350.472	6351.613	6350.472	6351.498	30	0	167
2021.10.09	05:32:00	6351.711	6351.912	6350.909	6350.909	30	0	167
2021.10.09	05:33:00	6350.903	6351.420	6350.135	6350.603	30	0	167
2021.10.09	05:34:00	6350.485	6351.493	6350.344	6350.382	30	0	167
2021.10.09	05:35:00	6350.353	6350.353	6348.809	6349.875	30	0	167
2021.10.09	05:36:00	6349.891	6349.891	6347.863	6348.307	30	0	167
2021.10.09	05:37:00	6348.348	6348.492	6346.888	6346.888	30	0	167
2021.10.09	05:38:00	6346.949	6346.949	6345.315	6345.325	30	0	167
2021.10.09	05:39:00	6345.095	6345.546	6344.751	6344.751	30	0	167
2021.10.09	05:40:00	6344.732	6344.732	6342.910	6342.965	30	0	167
2021.10.09	05:41:00	6342.736	6343.215	6342.516	6343.029	30	0	167
2021.10.09	05:42:00	6343.202	6343.231	6342.258	6342.759	30	0	167
